userName,score,at,content,topic_0,topic_1,topic_2,topic_3,topic_id,Sentiment_Label,Sentiment_NB,clean_text
Pengguna Google,1,2026-04-06 08:48:28,kok gaada update fitur baru padahal udah di update,0.3169365665896294,0.6330541490898104,0.0250006391794546,0.0250086451411055,Topik 1,Netral,Positif,tidak ada update fitur update
Pengguna Google,1,2026-04-06 08:45:55,jelek mati aja,0.0633563497821309,0.8111753804407416,0.0628772690945511,0.0625910006825763,Topik 1,Negatif,Negatif,jelek mati
Pengguna Google,5,2026-04-06 08:43:34,memuaskan,0.125000029303212,0.1250000175692929,0.1250000655483968,0.6249998875790982,Topik 3,Netral,Positif,muas
Pengguna Google,1,2026-04-06 08:43:21,apk gk guna asal blok akun orang,0.8971132337537211,0.0370925266828759,0.0339018183634765,0.0318924211999265,Topik 0,Netral,Positif,apk blok akun orang
Pengguna Google,5,2026-04-06 08:40:07,good moga bisa fyppppppp,0.0567855334156206,0.055187060131163,0.4416370187013061,0.44639038775191,Topik 3,Positif,Positif,good moga fyp
Pengguna Google,1,2026-04-06 08:40:00,tolong di perbaiki suka ngebug tiba' kmbli sndri tiba' gabisa di buka dll.,0.0184852015433522,0.9449000152368536,0.018751101231192,0.0178636819886018,Topik 1,Netral,Negatif,tolong baik suka ngebug kmbli tidak bisa buka dsb
Pengguna Google,5,2026-04-06 08:39:41,bagus,0.1250000009788242,0.1250000013901184,0.624999993815306,0.1250000038157514,Topik 2,Positif,Positif,bagus
Pengguna Google,1,2026-04-06 08:38:48,mau login akun gak bisa,0.3813723113455344,0.5349683830169388,0.0419888672016023,0.0416704384359244,Topik 1,Positif,Positif,masuk akun
Pengguna Google,5,2026-04-06 08:38:16,bagus,0.1250000009788242,0.1250000013901184,0.624999993815306,0.1250000038157514,Topik 2,Positif,Positif,bagus
Pengguna Google,5,2026-04-06 08:36:04,ini adalah apk terfavorit saya selama ini!,0.0329798386340848,0.0322908088325053,0.9034038391234156,0.0313255134099942,Topik 2,Netral,Positif,apk favorit
Pengguna Google,5,2026-04-06 08:30:46,good,0.6135975253693813,0.1250000212485656,0.1250000709101075,0.1364023824719455,Topik 0,Positif,Positif,good
Pengguna Google,4,2026-04-06 08:29:04,lama banget masuk ke tiktok nya dan loading nya juga lama tapi gppa lah,0.0180120324543314,0.9471707450986848,0.0179583603854758,0.0168588620615078,Topik 1,Netral,Negatif,masuk tiktok nya loading nya gppa
Pengguna Google,5,2026-04-06 08:28:48,bagus,0.1250000009788242,0.1250000013901184,0.624999993815306,0.1250000038157514,Topik 2,Positif,Positif,bagus
Pengguna Google,5,2026-04-06 08:28:47,bagus tapi lebih bagus kalo akun akun nya gak akan dihapus,0.6642416775898315,0.0224532434121867,0.2924627469002658,0.0208423320977158,Topik 0,Positif,Positif,bagus bagus akun akun nya hapus
Pengguna Google,4,2026-04-06 08:26:40,"untuk live game untuk yang nonton lag parah, padahal yang live lancar lancar aja",0.5235221256842605,0.4408909853512336,0.0188801800396821,0.0167067089248236,Topik 0,Negatif,Negatif,live game nonton lambat parah live lancar lancar
Pengguna Google,5,2026-04-06 08:23:28,sukaaaaaaa,0.1250024521306785,0.1250014897229832,0.1250052617890324,0.6249907963573059,Topik 3,Positif,Positif,suka
Pengguna Google,2,2026-04-06 08:23:18,isi nya orang rasis semua gila,0.8899222304950332,0.0370303006595942,0.0370967679846844,0.0359507008606881,Topik 0,Netral,Positif,isi nya orang ras gila
Pengguna Google,1,2026-04-06 08:22:51,buat live pake hp samsung android 16 audio mono dan ngayun sekarang.....males live lagi.....,0.7112653893190358,0.2570488699836935,0.0159873473388742,0.0156983933583964,Topik 0,Netral,Negatif,live pakai samsung android audio mono ngayun malas live
Pengguna Google,5,2026-04-06 08:22:15,bikin bodoh,0.7430310664337544,0.0872643637295595,0.0860378552849473,0.0836667145517385,Topik 0,Netral,Positif,bodoh
Pengguna Google,5,2026-04-06 08:19:46,saya sangat suka,0.0655958760343197,0.063727218015154,0.8076457744546613,0.0630311314958648,Topik 2,Positif,Positif,suka
Pengguna Google,1,2026-04-06 08:19:11,lambat,0.1251044714697929,0.1306873516438421,0.6192070748798832,0.1250011020064817,Topik 2,Netral,Positif,lambat
Pengguna Google,5,2026-04-06 08:18:18,tiktok luar biasa bagus sekali,0.0424325475275658,0.0425714482382795,0.8731162017490511,0.0418798024851034,Topik 2,Positif,Positif,tiktok bagus
Pengguna Google,4,2026-04-06 08:17:39,lumayan,0.1250000269473525,0.1250000163973215,0.6249998529606027,0.1250001036947232,Topik 2,Netral,Positif,lumayan
Pengguna Google,3,2026-04-06 08:15:55,Tiktok lumayan seru tapi akun suka KA band,0.431452004800181,0.028870872544558,0.3951147945901823,0.1445623280650787,Topik 0,Positif,Positif,tiktok lumayan seru akun suka kakak band
Pengguna Google,5,2026-04-06 08:15:00,bagu sekali,0.0835247959693747,0.0836908027960254,0.7494502691803258,0.083334132054274,Topik 2,Netral,Positif,bagu
Pengguna Google,5,2026-04-06 08:14:00,karena apk ini sangat bagus jadi saya reting 5,0.0289857094894696,0.0293175992025993,0.9136875799595324,0.0280091113483983,Topik 2,Positif,Positif,apk bagus reting
Pengguna Google,5,2026-04-06 08:12:35,Sangat bagus dan baik,0.0502266558632256,0.0502166939335081,0.8491516172790056,0.0504050329242606,Topik 2,Positif,Positif,bagus
Pengguna Google,5,2026-04-06 08:11:20,aku kasih bintang lima ya karena bagus aja kaya menarik gitu,0.0219302591224482,0.425077929873119,0.5300444590545456,0.0229473519498871,Topik 2,Positif,Positif,kasih bintang bagus tarik gitu
Pengguna Google,5,2026-04-06 08:10:56,bagus,0.1250000009788242,0.1250000013901184,0.624999993815306,0.1250000038157514,Topik 2,Positif,Positif,bagus
Pengguna Google,5,2026-04-06 08:09:34,bagus,0.1250000009788242,0.1250000013901184,0.624999993815306,0.1250000038157514,Topik 2,Positif,Positif,bagus
Pengguna Google,5,2026-04-06 08:09:18,serru,0.1250035189231191,0.1250020983387377,0.1250076622126224,0.6249867205255206,Topik 3,Netral,Positif,serru
Pengguna Google,5,2026-04-06 08:01:09,seru,0.1250000030907642,0.1250000018776363,0.1250094158692616,0.6249905791623377,Topik 3,Netral,Positif,seru
Pengguna Google,5,2026-04-06 08:00:16,kenapa eror tolong di perbaiki loding lama baru mau edit eeeh udah ada notifikasi tutup aplikasi gimana ni,0.1344545967207039,0.8390301248105755,0.0133341214211467,0.0131811570475737,Topik 1,Negatif,Negatif,ganggu tolong baik loding edit notifikasi tutup aplikasi gimana
Pengguna Google,1,2026-04-06 07:59:21,menginstalnya lama banget,0.0627477779478805,0.8022876320044937,0.0704094346218634,0.0645551554257623,Topik 1,Netral,Positif,menginstalnya
Pengguna Google,1,2026-04-06 07:57:28,kala disitu ada salah ku...,0.6993640855849017,0.0425084900712136,0.2164219578428645,0.0417054665010201,Topik 0,Netral,Positif,situ salah
Pengguna Google,5,2026-04-06 07:53:31,jendral darah merah jendral,0.2772719062320977,0.0528364657728279,0.0570310482150294,0.6128605797800449,Topik 3,Netral,Positif,jendral darah merah jendral
Pengguna Google,1,2026-04-06 07:52:32,"sangat buruk, salah sedikit kena pelanggaran, sangat kecewa",0.5434441727772313,0.0281719976333173,0.3997956197203711,0.0285882098690801,Topik 0,Negatif,Negatif,buruk salah kena langgar kecewa
Pengguna Google,5,2026-04-06 07:52:04,akun aku rein pliss l0velyy.elly plss,0.2999765527429285,0.6364438144845292,0.0317963518053872,0.0317832809671551,Topik 1,Netral,Positif,akun rein tolong lvelyy elly plss
Pengguna Google,3,2026-04-06 07:50:52,"udah 2 hari ini saya tidak pernah dapat gratis ongkir, meskipun belanja di atas 50rb",0.8368309742378992,0.1291040275055961,0.0173953901366433,0.0166696081198612,Topik 0,Netral,Positif,gratis ongkir belanja
Pengguna Google,4,2026-04-06 07:50:11,lama banget padahal udah pakai wifi lancar aja,0.0287809263536124,0.9143526125992578,0.0287836455090861,0.0280828155380436,Topik 1,Netral,Positif,pakai wifi lancar
Pengguna Google,3,2026-04-06 07:46:36,aplikasinya sih bagus tapi masa akun aku semuanya ditanguhkan semua padahal aku udah umur 20 tahun,0.7626278010448229,0.0156466199052448,0.2069950292839985,0.0147305497659336,Topik 0,Positif,Positif,aplikasi bagus akun ditanguhkan umur
Pengguna Google,4,2026-04-06 07:46:23,Kenapa untuk update Tanggal lahir tidak bisa untuk foto KTP,0.7971840684926689,0.1560129522293903,0.0240564893552695,0.0227464899226711,Topik 0,Positif,Positif,update tanggal lahir foto ktp
Pengguna Google,3,2026-04-06 07:46:05,kenapa aku beri bintang lima ya karna aplikasi tiktok tidak adil kenapa semua orang ada logo foto live sedang kan saya gak adaa berikan lah logo foto live di HP vivo y04s tiktokk,0.775971532615597,0.208450518677892,0.0078530047995147,0.0077249439069961,Topik 0,Netral,Positif,bintang aplikasi tiktok adil orang logo foto live adaa logo foto live vivo tiktokk
Pengguna Google,1,2026-04-06 07:45:54,"A bug often occurs when I search and click on a video, the sound is double and never goes away before relogging, please fix it",0.011337403843159,0.0854619363725284,0.0110302027085849,0.8921704570757275,Topik 3,Negatif,Negatif,error often occurs when search click nyala video sound double never goes before relogging tolong
Pengguna Google,4,2026-04-06 07:44:23,bagus tapi adalah pokokny,0.0508592396679173,0.0506069636673599,0.8449985018558961,0.0535352948088267,Topik 2,Positif,Positif,bagus pokokny
Pengguna Google,5,2026-04-06 07:43:57,bagus banget,0.0834723380792945,0.0841019662894584,0.7480022152567288,0.0844234803745181,Topik 2,Positif,Positif,bagus
Pengguna Google,2,2026-04-06 07:43:34,"anj,akun saya tiba² jadi akun promosi konten 18+,dan juga ada ngontrol akun saya,apakah ini kebocoran data?",0.9611572214726428,0.0131324117297856,0.0131704257294775,0.0125399410680936,Topik 0,Netral,Positif,anjing akun tiba akun promosi konten ngontrol akun bocor data
Pengguna Google,3,2026-04-06 07:42:19,warga warga nya bloon walaupun ga semua,0.9021904485011863,0.0334443383124419,0.032847061344974,0.0315181518413976,Topik 0,Netral,Positif,warga warga nya bloon
Pengguna Google,5,2026-04-06 07:41:56,sangat cocok untuk saya,0.0520674041825862,0.0504427482115649,0.8472007584907244,0.0502890891151243,Topik 2,Netral,Positif,cocok
Pengguna Google,5,2026-04-06 07:38:28,ehhh izinnn vn nya doooong,0.4275470357432817,0.0463499087445183,0.4842787145302352,0.0418243409819646,Topik 2,Netral,Positif,izin nya
Pengguna Google,1,2026-04-06 07:37:15,abis di download ngestak,0.0505317140205362,0.8494678873718167,0.0500001536716548,0.0500002449359923,Topik 1,Netral,Positif,habis unduh ngestak
Pengguna Google,5,2026-04-06 07:36:44,akun gw ke ban permaen bejir amat,0.7795612924926238,0.0317605186831944,0.0314756222808618,0.1572025665433199,Topik 0,Netral,Negatif,akun ban permaen bejir
Pengguna Google,1,2026-04-06 07:36:22,ya mntap,0.0860051765946724,0.4110016905713491,0.0848643387199196,0.4181287941140588,Topik 3,Netral,Positif,mntap
Pengguna Google,3,2026-04-06 07:36:10,susah banget buat login akun/bikin akun baru,0.4290051085525573,0.5120440519109304,0.0306369473608756,0.0283138921756365,Topik 1,Negatif,Negatif,susah masuk akun akun
Pengguna Google,3,2026-04-06 07:35:08,bisa cari pasangan tapi gabisa vc,0.0391891561623292,0.2643961693010066,0.6604298461070113,0.0359848284296527,Topik 2,Positif,Positif,cari pasang tidak bisa
Pengguna Google,5,2026-04-06 07:35:00,aplikasi nya bagus banget bisa dapet temennn dan paling gongg bisa bikin streak sama samaaa suka sihhh walau kadang juga ngelag sihh tapi nggak papaaa tetep aku kasih bintang limaaa karna bagus bangett makasihh yaaa udahh nyiptain aplikasinyaaaa,0.0390593990323822,0.2208438707171444,0.7333111476658192,0.0067855825846542,Topik 2,Positif,Positif,aplikasi nya bagus teman gongg streak suka kadang lambat sihh papa kasih bintang bagus makasihh udahh nyiptain aplikasi
Pengguna Google,3,2026-04-06 07:34:08,efek untuk ngedit nya kurang cukup,0.0384222027019933,0.0370440474580201,0.8887823943735345,0.0357513554664519,Topik 2,Netral,Positif,efek ngedit nya
Pengguna Google,5,2026-04-06 07:33:47,sungguh luar biasa,0.0629655577948156,0.0627025944116333,0.5618778127520528,0.3124540350414982,Topik 2,Netral,Positif,sungguh
Pengguna Google,5,2026-04-06 07:33:45,bagus,0.1250000009788242,0.1250000013901184,0.624999993815306,0.1250000038157514,Topik 2,Positif,Positif,bagus
Pengguna Google,5,2026-04-06 07:33:18,"koo makin di update makin jelek ya ni apk, banyak bug nyaa",0.0196047754205968,0.9411352102432704,0.0198287369922044,0.0194312773439282,Topik 1,Negatif,Negatif,koo update jelek apk error nyaa
Pengguna Google,2,2026-04-06 07:33:10,pas aku update jadi suka keluar sendiri padahal memori aman koneksi juga aman,0.0183147155054498,0.945345507032916,0.0184498901655691,0.0178898872960651,Topik 1,Positif,Positif,update suka ingat aman koneksi aman
Pengguna Google,4,2026-04-06 07:32:47,"bagus,tapi ko a di aku belum ada fitur vn ya?",0.8069930114803461,0.0244890165178001,0.1457483481960268,0.0227696238058269,Topik 0,Positif,Positif,bagus fitur
Pengguna Google,5,2026-04-06 07:32:18,seru bgt mainnin ny,0.0501431610101988,0.3625222288447688,0.0533657755399516,0.5339688346050806,Topik 3,Netral,Positif,seru mainnin nya
Pengguna Google,5,2026-04-06 07:27:31,menghibur dan bayak pelajaran pengetahuan,0.0418525286675131,0.0418426830791419,0.8744877780392751,0.0418170102140698,Topik 2,Netral,Positif,hibur bayak ajar tahu
Pengguna Google,5,2026-04-06 07:26:22,sangat bagus,0.08333333426591,0.083333334116811,0.7489177344334214,0.0844155971838575,Topik 2,Positif,Positif,bagus
Pengguna Google,5,2026-04-06 07:26:12,bagus,0.1250000009788242,0.1250000013901184,0.624999993815306,0.1250000038157514,Topik 2,Positif,Positif,bagus
Pengguna Google,3,2026-04-06 07:24:05,kenapa ya..!sekarang tiktoknya lemot banget padahal ruang penyimpanan masih banyak,0.0214253008545384,0.9358654816425644,0.0217023976486525,0.0210068198542447,Topik 1,Negatif,Negatif,tiktoknya lambat ruang simpan
Pengguna Google,5,2026-04-06 07:22:54,suka de tiktok,0.0643257633225943,0.0655092813262296,0.8058541348713874,0.0643108204797885,Topik 2,Positif,Positif,suka tiktok
Pengguna Google,2,2026-04-06 07:21:54,"gk suka, lemot",0.0632546613404964,0.8063914272127414,0.0677665907074392,0.0625873207393229,Topik 1,Netral,Positif,suka lambat
Pengguna Google,5,2026-04-06 07:21:52,bagus,0.1250000009788242,0.1250000013901184,0.624999993815306,0.1250000038157514,Topik 2,Positif,Positif,bagus
Pengguna Google,1,2026-04-06 07:20:51,"telalu di batasi untuk komen, sistim komentar sampah, sistim jempol palsu dari bot, pelit koin. susah membedakan komen sampah dgn komen pujian mengharap rating. komen di tiktok ngk ada debat, ngk seru!",0.8949515032798286,0.0549925851317001,0.0077251327942923,0.0423307787941788,Topik 0,Negatif,Negatif,talu batas komen sistim komentar sampah sistim jempol palsu bot pelit koin susah beda komen sampah komen puji harap rating komen tiktok debat seru
Pengguna Google,1,2026-04-06 07:19:27,saya pesen di titok shop datang nya lama kurang lebih 1 minggu busuk aplikasi nya jangan di download.,0.5178173829629139,0.4525634761442794,0.0157090594565238,0.0139100814362828,Topik 0,Netral,Negatif,sen titok toko nya minggu busuk aplikasi nya unduh
Pengguna Google,5,2026-04-06 07:19:03,seru,0.1250000030907642,0.1250000018776363,0.1250094158692616,0.6249905791623377,Topik 3,Netral,Positif,seru
Pengguna Google,1,2026-04-06 07:18:10,tolong ya ini kok ga bisa di buka,0.028770958738506,0.9150283685154814,0.0284201400538641,0.0277805326921482,Topik 1,Netral,Positif,tolong buka
Pengguna Google,5,2026-04-06 07:13:03,bagus,0.1250000009788242,0.1250000013901184,0.624999993815306,0.1250000038157514,Topik 2,Positif,Positif,bagus
Pengguna Google,4,2026-04-06 07:11:40,sudah bagus tapi kok pas saya chatan sama temen saya di grup tiktok tidak ada fitur foto ya?,0.8909382628486323,0.0144878591085044,0.0813964082911431,0.01317746975172,Topik 0,Positif,Positif,bagus chatan teman grup tiktok fitur foto
Pengguna Google,5,2026-04-06 07:11:31,tiktok bikin seru gk ngebosenin,0.0440640240557268,0.4149361549618902,0.3146829534642986,0.2263168675180843,Topik 1,Netral,Positif,tiktok seru ngebosenin
Pengguna Google,4,2026-04-06 07:11:03,INI SANGAT BAIKK,0.0627607302404188,0.0631670974089387,0.8110168545931415,0.0630553177575008,Topik 2,Netral,Positif,baikk
Pengguna Google,4,2026-04-06 07:07:46,suka tapi boros baterai dan jdi ngelag,0.0316648632402647,0.4319919952127981,0.5050266376194892,0.0313165039274481,Topik 2,Netral,Positif,suka boros baterai lambat
Pengguna Google,1,2026-04-06 07:06:35,"aplikasi apaaan gajelas,komentar di tangguhkan terus,gilirannya yg bugil kaga di ban,aneh banget sumpah",0.6954780779555106,0.2733268887912428,0.0162147445467263,0.0149802887065202,Topik 0,Negatif,Negatif,aplikasi apan gajelas komentar tangguh gilir bugil ban aneh sumpah
Pengguna Google,1,2026-04-06 07:04:18,"saya udah umur 18tahun kok tetep gabisa live tiktok sihh, temen saya aja yg sd bisa, kenapa saya gabisa dah, udah mah bikin konten tiap hari selalu minim penonton, gapernah aja fyp, kasih akun saya fyp lah tiktok, capek nih ngedit banyak tapi selalu minim penonton buat apa kalo buat konten banyak² tapi sepi yg liat mah, capek capein doang",0.6800181992916853,0.3116246605460012,0.004243698538738,0.0041134416235754,Topik 0,Positif,Positif,umur tidak bisa live tiktok sihh teman tidak bisa mah konten minim tonton gapernah fyp kasih akun fyp tiktok kesal ngedit minim tonton konten banyak sepi lihat mah kesal capein doang
Pengguna Google,1,2026-04-06 07:04:02,akun selalu Ter blokir 🙂‍↕️,0.8665671560017568,0.0368239369562321,0.0373914621432544,0.0592174448987566,Topik 0,Netral,Positif,akun ter blokir
Pengguna Google,5,2026-04-06 06:58:56,aplikasi yang sangat bagus,0.051412884790717,0.0503630802727503,0.8479316881931586,0.050292346743374,Topik 2,Positif,Positif,aplikasi bagus
Pengguna Google,3,2026-04-06 06:57:59,lama banget menggunakan nya lemot mendownlod nya juga lama,0.0263390336722119,0.7237729908892057,0.2247283473204434,0.0251596281181389,Topik 1,Negatif,Negatif,nya lambat mendownlod nya
Pengguna Google,1,2026-04-06 06:56:05,aneh banget kaya ga bisa ke instal gitu,0.0324441837281078,0.9106758276051944,0.0287964156599433,0.0280835730067546,Topik 1,Positif,Positif,aneh instal gitu
Pengguna Google,5,2026-04-06 06:54:21,keren banget,0.0834723413780393,0.0841019681416916,0.7480021952838537,0.0844234951964152,Topik 2,Positif,Positif,keren
Pengguna Google,2,2026-04-06 06:50:42,tolong donk ya ini knp tiktok akhir² ini suka lemot. diupdate udah tp sama aja masih lemot. gak bisa lihat ulasan apalagi edit ulasan ditiktokshop. tolong ini gmn? tolong diperbaiki lagi,0.0085993992164195,0.9754601274800622,0.0081005670770623,0.0078399062264559,Topik 1,Netral,Negatif,tolong donk tiktok akhir suka lambat diupdate lambat lihat ulas edit ulas ditiktokshop tolong tolong baik
Pengguna Google,5,2026-04-06 06:44:53,Bagus,0.1250000009788242,0.1250000013901184,0.624999993815306,0.1250000038157514,Topik 2,Positif,Positif,bagus
Pengguna Google,3,2026-04-06 06:39:26,pas menginstal nya lama bgt padahal dah pake wifi sama data,0.0215597382394464,0.936265697423736,0.0212492057720923,0.0209253585647251,Topik 1,Netral,Positif,menginstal nya pakai wifi data
Pengguna Google,1,2026-04-06 06:39:06,kenapa sih ribet banget apk nya pdhl dulu itu tt di pakai di umur 13 thn boleh sekarang malah tambah ribet emang kenapa sih padahal aku ku g ad aneh² nya ini hp juga punya ku sendiri lagian apk tiktok rame itu ya gara² hp kita kenapa sekarang banyak langgaran dasar kocagggg pusing tau ngurusin akun Mulu najissss,0.440111335293342,0.5509778848096872,0.0044945809883336,0.004416198908637,Topik 1,Netral,Negatif,ribet apk nya pakai umur thn ribet aneh nya apk tiktok rame gara langgar dasar kocag pusing ngurusin akun najis
Pengguna Google,5,2026-04-06 06:36:55,seru,0.1250000030907642,0.1250000018776363,0.1250094158692616,0.6249905791623377,Topik 3,Netral,Positif,seru
Pengguna Google,4,2026-04-06 06:35:55,enak buat yang gabut,0.0521045377222092,0.0504487213118724,0.8474224051377759,0.0500243358281423,Topik 2,Netral,Positif,enak gabut
Pengguna Google,5,2026-04-06 06:35:37,saya sangat menyukai aplikasi ini,0.0429539189298736,0.0423728712155107,0.8728136420752343,0.0418595677793814,Topik 2,Netral,Positif,suka aplikasi
Pengguna Google,1,2026-04-06 06:35:22,kenapa yaa di aplikasi tiktok ga ada fitur toko nya jadi muncul teman?,0.6469577864407325,0.3159154427548163,0.0192337912918053,0.0178929795126458,Topik 0,Netral,Positif,yaa aplikasi tiktok fitur toko nya muncul teman
Pengguna Google,5,2026-04-06 06:32:28,puas,0.1250000197691961,0.1250000118467657,0.1250000431835362,0.624999925200502,Topik 3,Positif,Positif,puas
Pengguna Google,4,2026-04-06 06:31:41,"baguss, gabikin bosan tapi klau mau live harus hati hati, soalnya dikit dikit kena band😡",0.3954230371384297,0.1577572235479027,0.0989128666012733,0.347906872712394,Topik 0,Positif,Positif,baguss gabikin bosan live hati hati dikit dikit kena band
Pengguna Google,5,2026-04-06 06:27:50,suka🥰🥰🥰,0.0178703816865947,0.0184592662489866,0.0597040831357227,0.9039662689286958,Topik 3,Positif,Positif,suka
Pengguna Google,5,2026-04-06 06:27:32,bGUS,0.125000025090597,0.1250000175070836,0.6249998610331775,0.1250000963691418,Topik 2,Netral,Positif,bgus
Pengguna Google,5,2026-04-06 06:24:58,Mntap,0.1250001110407991,0.1250000673484135,0.1250002183290947,0.6249996032816926,Topik 3,Netral,Positif,mntap
Pengguna Google,1,2026-04-06 06:24:30,baru kemarin d update sekarang d update lagi apa sih tujuan nya cuma gitu doank menghabiskan data gak jelas banget.,0.1080223009114744,0.8648328109364877,0.0139120560052536,0.0132328321467842,Topik 1,Netral,Negatif,kemarin update update tuju nya gitu doank habis data
Pengguna Google,4,2026-04-06 06:22:10,bagus tapi kalo aku bikin tiktok gak rame kenapa ya bantu FB lb no unfol plis tt_mbg 2015,0.7399516748484963,0.0134998151040873,0.2338382187740292,0.012710291273387,Topik 0,Positif,Positif,bagus tiktok rame bantu unfol tolong mbg
Pengguna Google,3,2026-04-06 06:21:33,"bantu saya retur barang...saya sebagai pembeli sangat di rugikan,gambar dan isi tidak sesuai...",0.8608485269286997,0.0159982113791523,0.1072152434567283,0.0159380182354195,Topik 0,Netral,Positif,bantu retur barang beli rugi gambar isi sesuai
Pengguna Google,5,2026-04-06 06:21:25,meskipun jaringan lemot untung bisa offline😁,0.0241655999573593,0.4729868506639934,0.0222141187553761,0.4806334306232711,Topik 3,Netral,Positif,jaring lambat untung luring
Pengguna Google,3,2026-04-06 06:18:23,"um 6^€€7_× bln xw jv0l'., 8bh6 im @^ %19₩?^?£",0.7748032768544835,0.0318314636957611,0.0321143030719277,0.1612509563778277,Topik 0,Netral,Positif,jvl
Pengguna Google,1,2026-04-06 06:16:59,"apa sii tik tok live kena pl mulu mana suka close sendiri ga jelas, tik tok sekarang aneh",0.2938926135139587,0.6795227064274765,0.0133766776230575,0.0132080024355071,Topik 1,Positif,Negatif,sii tik tok live kena suka close tik tok aneh
Pengguna Google,5,2026-04-06 06:16:32,Seru tapi akun aku ke blok kalo bisa tolong balikin ya Mangat terus tiktok,0.5707479156496476,0.2562614503089385,0.0175222927456761,0.1554683412957377,Topik 0,Netral,Positif,seru akun blok tolong balikin mangat tiktok
Pengguna Google,5,2026-04-06 06:16:26,this application is very useful,0.0416667976327694,0.0416667464373268,0.0416669153794318,0.8749995405504718,Topik 3,Netral,Positif,this application useful
Pengguna Google,1,2026-04-06 06:13:53,tik tok ini gak enak masa iya akun tiba² di blokir tanpa keterangan kesalah nya. tik tok kon**l,0.3806374530682649,0.591895306756392,0.013836734481269,0.0136305056940739,Topik 1,Netral,Positif,tik tok enak iya akun tiba blokir terang salah nya tik tok kon
Pengguna Google,5,2026-04-06 06:12:02,saat penting bagi ku tiktok in aku saat menyukai nya,0.3575330872963051,0.0242097960324782,0.5939419007562812,0.0243152159149354,Topik 2,Netral,Positif,tiktok suka nya
Pengguna Google,5,2026-04-06 06:10:38,Aplikasi ini sangat baik untuk melakukan hal yang harus kita lakukan,0.2756007186737996,0.1160773501473754,0.5874189212242329,0.0209030099545921,Topik 2,Netral,Positif,aplikasi laku
Pengguna Google,5,2026-04-06 06:09:12,kok mintaah hp marah,0.0512374594208472,0.4493976094600048,0.0500153377046227,0.4493495934145251,Topik 1,Netral,Positif,mintaah marah
Pengguna Google,5,2026-04-06 06:05:46,bagus cuman ada batasan usia padahal usia udah 20 thn lebih tapi ttp gbleh,0.8628437052965229,0.0181255571742147,0.1023582995890182,0.0166724379402441,Topik 0,Positif,Positif,bagus batas usia usia thn gbleh
Pengguna Google,5,2026-04-06 06:05:46,bagus aja sihhh,0.0644272323377616,0.3897738716590723,0.4818378227851627,0.0639610732180033,Topik 2,Positif,Positif,bagus
Pengguna Google,5,2026-04-06 06:05:20,ff juna,0.0833470320903756,0.0834299547515735,0.0842375304018998,0.748985482756151,Topik 3,Netral,Positif,juna
Pengguna Google,5,2026-04-06 06:03:37,seru tapi kebanyakan haters nya,0.0459274261588773,0.4815499347980121,0.0443777321048515,0.428144906938259,Topik 1,Netral,Positif,seru banyak haters nya
Pengguna Google,2,2026-04-06 06:00:22,"please fix the game bro i every time I watch it, I definitely don't want it to play",0.0161956861029712,0.0157915219605574,0.0157426522074685,0.9522701397290028,Topik 3,Netral,Negatif,tolong game bro watch definitely want main
Pengguna Google,5,2026-04-06 05:59:20,sangat sukaa,0.0833333758216844,0.0833333620581755,0.7479977274538911,0.0853355346662486,Topik 2,Positif,Positif,sukaa
Pengguna Google,5,2026-04-06 05:58:46,gacor,0.1250002259068496,0.1250001360379231,0.1250004408662731,0.6249991971889541,Topik 3,Netral,Positif,gacor
Pengguna Google,5,2026-04-06 05:58:21,kenapa aku tidak punya mode vn,0.8910691738656025,0.0368109774490328,0.036215831252358,0.0359040174330064,Topik 0,Netral,Positif,mode
Pengguna Google,3,2026-04-06 05:58:01,klo bikin vidio lemot bngt,0.0447615458636043,0.865137111341953,0.048143042495584,0.0419583002988585,Topik 1,Negatif,Negatif,vidio lambat
Pengguna Google,5,2026-04-06 05:51:49,sangat baik pt primadaya pratama pandukarya,0.5868580736039354,0.0357287312737928,0.3411834384747397,0.036229756647532,Topik 0,Netral,Positif,primadaya pratama pandukarya
Pengguna Google,5,2026-04-06 05:50:49,mantap,0.1250000060051261,0.1250000035252076,0.6249999674151272,0.1250000230545389,Topik 2,Positif,Positif,mantap
Pengguna Google,5,2026-04-06 05:49:47,bagus..,0.1250000009788242,0.1250000013901184,0.624999993815306,0.1250000038157514,Topik 2,Positif,Positif,bagus
Pengguna Google,1,2026-04-06 05:49:24,gabisa dibuka knp ya,0.0506879779241239,0.8491268129165856,0.0501818016058131,0.0500034075534772,Topik 1,Positif,Positif,tidak bisa buka
Pengguna Google,5,2026-04-06 05:48:33,puas bangat,0.0833334747281456,0.0833530810007648,0.4166205348331542,0.4166929094379353,Topik 3,Positif,Positif,puas bangat
Pengguna Google,5,2026-04-06 05:46:28,walaupun pun sering keluar sendiri tetapi aku tetap suka dengan apk nya🥲,0.0160636175466789,0.6011540261863998,0.0160665113971909,0.3667158448697303,Topik 1,Positif,Positif,suka apk nya
Pengguna Google,5,2026-04-06 05:45:51,cocok buat isi wktu luang,0.04575516474455,0.0438897706849314,0.868661129178338,0.0416939353921804,Topik 2,Netral,Positif,cocok isi wktu luang
